11	ACEH
12.16	KAB. HUMBANG HASUNDUTAN
16.05	KAB. MUSI RAWAS
21.04	KAB. LINGGA
19.03	KAB. BANGKA SELATAN
12.15	KAB. PAKPAK BHARAT
16.05	KAB. MUSI RAWAS
19.06	KAB. BELITUNG TIMUR
21.05	KAB. KEPULAUAN ANAMBAS
12.17	KAB. SAMOSIR
16.06	KAB. MUSI BANYUASIN
21.71	KOTA BATAM
19.71	KOTA PANGKAL PINANG
12.18	KAB. SERDANG BEDAGAI
16.07	KAB. BANYUASIN
21.72	KOTA TANJUNG PINANG
11.09	KAB. SIMEULUE
13.09	KAB. KEPULAUAN MENTAWAI
12.19	KAB. BATU BARA
16.09	KAB. OGAN KOMERING ULU SELATAN
11.10	KAB. ACEH SINGKIL
12.20	KAB. PADANG LAWAS UTARA
13.01	KAB. PESISIR SELATAN
16.08	KAB. OGAN KOMERING ULU TIMUR
11.01	KAB. ACEH SELATAN
13.02	KAB. SOLOK
12.21	KAB. PADANG LAWAS
16.10	KAB. OGAN ILIR
11.02	KAB. ACEH TENGGARA
13.03	KAB. SIJUNJUNG
12.22	KAB. LABUHANBATU SELATAN
16.11	KAB. EMPAT LAWANG
11.03	KAB. ACEH TIMUR
15.01	KAB.  KERINCI
13.04	KAB. TANAH DATAR
12.23	KAB. LABUHANBATU UTARA
16.12	KAB. PENUKAL ABAB LEMATANG ILIR
15.02	KAB.  MERANGIN
13.05	KAB. PADANG PARIAMAN
11.04	KAB. ACEH TENGAH
16.12	KAB. PENUKAL ABAB LEMATANG ILIR
12.24	KAB. NIAS UTARA
13.06	KAB. AGAM
15.03	KAB. SAROLANGUN
11.05	KAB. ACEH BARAT
16.13	KAB. MUSI RAWAS UTARA
12.25	KAB. NIAS BARAT
15.04	KAB. BATANGHARI
13.07	KAB. LIMA PULUH KOTA
11.06	KAB. ACEH BESAR
16.13	KAB. MUSI RAWAS UTARA
12.73	KOTA SIBOLGA
15.05	KAB.  MUARO JAMBI
11.07	KAB. PIDIE
13.08	KAB. PASAMAN
12.74	KOTA TANJUNG BALAI
16.71	KOTA PALEMBANG
11.11	KAB. BIREUEN
15.07	KAB. TANJUNG JABUNG TIMUR
12.72	KOTA PEMATANG SIANTAR
13.11	KAB. SOLOK SELATAN
16.74	KOTA PRABUMULIH
11.08	KAB. ACEH UTARA
15.06	KAB. TANJUNG JABUNG BARAT
16.72	KOTA PAGAR ALAM
13.10	KAB. DHARMASRAYA
12.76	KOTA TEBING TINGGI
11.12	KAB. ACEH BARAT DAYA
15.09	KAB. TEBO
16.73	KOTA LUBUK LINGGAU
13.12	KAB. PASAMAN BARAT
12.71	KOTA MEDAN
11.13	KAB. GAYO LUES
15.08	KAB. BUNGO
17.01	KAB. BENGKULU SELATAN
13.71	KOTA PADANG
12.75	KOTA BINJAI
11.16	KAB. ACEH TAMIANG
15.71	KOTA JAMBI
17.02	KAB. REJANG LEBONG
12.77	KOTA PADANGSIDIMPUAN
13.72	KOTA SOLOK
11.15	KAB. NAGAN RAYA
17.03	KAB. BENGKULU UTARA
15.72	KOTA SUNGAI PENUH
13.73	KOTA SAWAHLUNTO
12.78	KOTA GUNUNGSITOLI
11.14	KAB. ACEH JAYA
17.04	KAB. KAUR
13.74	KOTA PADANG PANJANG
11.17	KAB. BENER MERIAH
17.05	KAB. SELUMA
13.75	KOTA BUKITTINGGI
11.18	KAB. PIDIE JAYA
17.06	KAB. MUKO MUKO
13.76	KOTA PAYAKUMBUH
11.71	KOTA BANDA ACEH
17.07	KAB. LEBONG
13.77	KOTA PARIAMAN
11.72	KOTA SABANG
17.08	KAB. KEPAHIANG
11.74	KOTA LANGSA
17.09	KAB. BENGKULU TENGAH
11.73	KOTA LHOKSEUMAWE
17.71	KOTA BENGKULU
11.75	KOTA SUBULUSSALAM
18.04	KAB. LAMPUNG BARAT
18.04	KAB. LAMPUNG BARAT
18.06	KAB. TANGGAMUS
18.01	KAB. LAMPUNG SELATAN
18.07	KAB. LAMPUNG TIMUR
18.02	KAB. LAMPUNG TENGAH
18.03	KAB. LAMPUNG UTARA
18.08	KAB. WAY KANAN
18.05	KAB. TULANG BAWANG
18.09	KAB. PESAWARAN
18.10	KAB. PRINGSEWU
18.11	KAB. MESUJI
18.12	KAB. TULANG BAWANG BARAT
18.13	KAB. PESISIR BARAT
18.13	KAB. PESISIR BARAT
18.71	KOTA BANDAR LAMPUNG
18.72	KOTA METRO
31.01	KAB. ADM. KEP. SERIBU
31.74	KOTA ADM. JAKARTA SELATAN
31.75	KOTA ADM. JAKARTA TIMUR
31.71	KOTA ADM. JAKARTA PUSAT
31.73	KOTA ADM. JAKARTA BARAT
31.72	KOTA ADM. JAKARTA UTARA
34.01	KAB. KULON PROGO
34.02	KAB. BANTUL
34.03	KAB. GUNUNGKIDUL
34.04	KAB. SLEMAN
34.71	KOTA YOGYAKARTA
33.01	KAB. CILACAP
33.02	KAB. BANYUMAS
32.01	KAB. BOGOR
33.03	KAB. PURBALINGGA
51.01	KAB. JEMBRANA
35.01	KAB. PACITAN
32.02	KAB. SUKABUMI
33.04	KAB. BANJARNEGARA
51.02	KAB. TABANAN
35.02	KAB. PONOROGO
32.03	KAB. CIANJUR
33.05	KAB. KEBUMEN
51.03	KAB. BADUNG
32.04	KAB. BANDUNG
35.03	KAB. TRENGGALEK
33.06	KAB. PURWOREJO
51.04	KAB. GIANYAR
32.05	KAB. GARUT
35.04	KAB. TULUNGAGUNG
33.07	KAB. WONOSOBO
51.05	KAB. KLUNGKUNG
35.05	KAB. BLITAR
32.06	KAB. TASIKMALAYA
33.08	KAB. MAGELANG
51.06	KAB. BANGLI
32.07	KAB. CIAMIS
35.06	KAB. KEDIRI
33.09	KAB. BOYOLALI
52.01	KAB. LOMBOK BARAT
51.07	KAB. KARANGASEM
35.07	KAB. MALANG
36.01	KAB. PANDEGLANG
32.07	KAB. CIAMIS
33.10	KAB. KLATEN
51.08	KAB. BULELENG
52.02	KAB. LOMBOK TENGAH
61.01	KAB. SAMBAS
32.08	KAB. KUNINGAN
36.02	KAB. LEBAK
35.08	KAB. LUMAJANG
33.11	KAB. SUKOHARJO
52.03	KAB. LOMBOK TIMUR
51.71	KOTA DENPASAR
61.07	KAB. BENGKAYANG
36.03	KAB. TANGERANG
32.09	KAB. CIREBON
35.09	KAB. JEMBER
33.12	KAB. WONOGIRI
52.04	KAB. SUMBAWA
36.04	KAB. SERANG
61.08	KAB. LANDAK
32.10	KAB. MAJALENGKA
35.10	KAB. BANYUWANGI
33.13	KAB. KARANGANYAR
52.05	KAB. DOMPU
36.71	KOTA TANGERANG
61.02	KAB. MEMPAWAH
32.11	KAB. SUMEDANG
33.14	KAB. SRAGEN
35.11	KAB. BONDOWOSO
52.06	KAB. BIMA
36.72	KOTA CILEGON
61.03	KAB. SANGGAU
32.12	KAB. INDRAMAYU
35.12	KAB. SITUBONDO
33.15	KAB. GROBOGAN
52.07	KAB. SUMBAWA BARAT
36.73	KOTA SERANG
61.04	KAB. KETAPANG
33.16	KAB. BLORA
32.13	KAB. SUBANG
35.13	KAB. PROBOLINGGO
52.08	KAB. LOMBOK UTARA
36.74	KOTA TANGERANG SELATAN
61.05	KAB. SINTANG
33.17	KAB. REMBANG
35.14	KAB. PASURUAN
32.14	KAB. PURWAKARTA
61.06	KAB. KAPUAS HULU
52.71	KOTA MATARAM
33.18	KAB. PATI
32.15	KAB. KARAWANG
35.15	KAB. SIDOARJO
52.72	KOTA BIMA
61.09	KAB. SEKADAU
33.19	KAB. KUDUS
32.16	KAB. BEKASI
35.16	KAB. MOJOKERTO
61.10	KAB. MELAWI
33.20	KAB. JEPARA
35.17	KAB. JOMBANG
32.17	KAB. BANDUNG BARAT
61.11	KAB. KAYONG UTARA
33.21	KAB. DEMAK
35.18	KAB. NGANJUK
32.18	KAB. PANGANDARAN
61.12	KAB. KUBU RAYA
53.12	KAB. SUMBA BARAT
33.22	KAB. SEMARANG
35.19	KAB. MADIUN
32.18	KAB. PANGANDARAN
61.71	KOTA PONTIANAK
33.23	KAB. TEMANGGUNG
53.11	KAB. SUMBA TIMUR
35.20	KAB. MAGETAN
32.71	KOTA BOGOR
61.72	KOTA SINGKAWANG
53.01	KAB. KUPANG
33.24	KAB. KENDAL
32.72	KOTA SUKABUMI
35.21	KAB. NGAWI
53.02	KAB TIMOR TENGAH SELATAN
33.25	KAB. BATANG
35.22	KAB. BOJONEGORO
32.73	KOTA BANDUNG
53.03	KAB. TIMOR TENGAH UTARA
33.26	KAB. PEKALONGAN
35.23	KAB. TUBAN
32.74	KOTA CIREBON
53.04	KAB. BELU
35.24	KAB. LAMONGAN
33.27	KAB. PEMALANG
32.75	KOTA BEKASI
53.04	KAB. BELU
33.28	KAB. TEGAL
35.25	KAB. GRESIK
32.76	KOTA DEPOK
53.05	KAB. ALOR
35.26	KAB. BANGKALAN
33.29	KAB. BREBES
32.77	KOTA CIMAHI
53.13	KAB. LEMBATA
33.71	KOTA MAGELANG
35.27	KAB. SAMPANG
32.78	KOTA TASIKMALAYA
53.06	KAB. FLORES TIMUR
33.72	KOTA SURAKARTA
35.28	KAB. PAMEKASAN
32.79	KOTA BANJAR
53.07	KAB. SIKKA
33.73	KOTA SALATIGA
35.29	KAB. SUMENEP
53.08	KAB. ENDE
33.74	KOTA SEMARANG
35.71	KOTA KEDIRI
53.09	KAB. NGADA
33.75	KOTA PEKALONGAN
35.72	KOTA BLITAR
53.10	KAB. MANGGARAI
35.73	KOTA MALANG
33.76	KOTA TEGAL
53.14	KAB. ROTE NDAO
35.74	KOTA PROBOLINGGO
53.15	KAB. MANGGARAI BARAT
35.75	KOTA PASURUAN
53.17	KAB. SUMBA TENGAH
35.76	KOTA MOJOKERTO
53.18	KAB. SUMBA BARAT DAYA
35.77	KOTA MADIUN
53.16	KAB. NAGEKEO
35.78	KOTA SURABAYA
53.19	KAB. MANGGARAI TIMUR
35.79	KOTA BATU
53.20	KAB. SABU RAIJUA
53.21	KAB. MALAKA
53.21	KAB. MALAKA
53.71	KOTA KUPANG
62.01	KAB. KOTAWARINGIN BARAT
62.02	KAB. KOTAWARINGIN TIMUR
62.03	KAB. KAPUAS
62.04	KAB. BARITO SELATAN
62.05	KAB. BARITO UTARA
62.08	KAB. SUKAMARA
62.09	KAB. LAMANDAU
62.07	KAB. SERUYAN
62.06	KAB. KATINGAN
62.11	KAB. PULANG PISAU
62.10	KAB. GUNUNG MAS
62.13	KAB. BARITO TIMUR
62.12	KAB. MURUNG RAYA
62.71	KOTA PALANGKARAYA
64.01	KAB. PASER
64.07	KAB. KUTAI BARAT
64.07	KAB. KUTAI BARAT
64.02	KAB. KUTAI KARTANEGARA
64.08	KAB. KUTAI TIMUR
64.03	KAB. BERAU
64.09	KAB. PENAJAM PASER UTARA
64.11	KAB. MAHAKAM ULU
64.11	KAB. MAHAKAM ULU
64.71	KOTA BALIKPAPAN
64.72	KOTA SAMARINDA
64.74	KOTA BONTANG
65.02	KAB. MALINAU
65.01	KAB. BULUNGAN
65.04	KAB. TANA TIDUNG
65.03	KAB. NUNUKAN
65.71	KOTA TARAKAN
71.01	KAB. BOLAANG MONGONDOW
71.02	KAB. MINAHASA
71.03	KAB. KEPULAUAN SANGIHE
71.04	KAB. KEPULAUAN TALAUD
71.05	KAB. MINAHASA SELATAN
71.06	KAB. MINAHASA UTARA
71.08	KAB. BOLAANG MONGONDOW UTARA
71.09	KAB. KEP. SIAU TAGULANDANG BIARO
71.07	KAB. MINAHASA TENGGARA
71.11	KAB. BOLAANG MONGONDOW SELATAN
71.10	KAB. BOLAANG MONGONDOW TIMUR
71.71	KOTA MANADO
71.72	KOTA BITUNG
71.73	KOTA TOMOHON
71.74	KOTA KOTAMOBAGU
72.07	KAB. BANGGAI KEPULAUAN
72.07	KAB. BANGGAI KEPULAUAN
72.01	KAB. BANGGAI
72.06	KAB. MOROWALI
72.06	KAB. MOROWALI
72.02	KAB. POSO
72.03	KAB. DONGGALA
72.04	KAB. TOLI TOLI
72.05	KAB. BUOL
72.08	KAB. PARIGI MOUTONG
72.09	KAB. TOJO UNA UNA
72.10	KAB. SIGI
72.11	KAB. BANGGAI LAUT
72.11	KAB. BANGGAI LAUT
72.12	KAB. MOROWALI UTARA
72.12	KAB. MOROWALI UTARA
72.71	KOTA PALU
63.01	KAB. TANAH LAUT
63.02	KAB. KOTABARU
63.03	KAB. BANJAR
63.04	KAB. BARITO KUALA
63.05	KAB. TAPIN
63.06	KAB. HULU SUNGAI SELATAN
63.07	KAB. HULU SUNGAI TENGAH
63.08	KAB. HULU SUNGAI UTARA
63.09	KAB. TABALONG
63.10	KAB. TANAH BUMBU
63.11	KAB. BALANGAN
63.71	KOTA BANJARMASIN
63.72	KOTA BANJARBARU
75.02	KAB. BOALEMO
75.01	KAB. GORONTALO
75.04	KAB. PAHUWATO
75.03	KAB. BONE BOLANGO
75.05	KAB. GORONTALO UTARA
75.71	KOTA GORONTALO
73.01	KAB. KEPULAUAN SELAYAR
73.02	KAB. BULUKUMBA
73.03	KAB. BANTAENG
73.04	KAB. JENEPONTO
73.05	KAB. TAKALAR
73.06	KAB. GOWA
73.07	KAB. SINJAI
73.09	KAB. MAROS
73.10	KAB. PANGKAJENE KEPULAUAN
73.11	KAB. BARRU
73.08	KAB. BONE
76.05	KAB. MAJENE
73.12	KAB. SOPPENG
76.04	KAB. POLEWALI MANDAR
73.13	KAB. WAJO
76.03	KAB. MAMASA
73.14	KAB. SIDENRENG RAPPANG
76.02	KAB. MAMUJU
73.15	KAB. PINRANG
76.02	KAB. MAMUJU
73.16	KAB. ENREKANG
76.01	KAB. MAMUJU UTARA
73.17	KAB. LUWU
76.06	KAB. MAMUJU TENGAH
73.18	KAB. TANA TORAJA
76.06	KAB. MAMUJU TENGAH
73.22	KAB. LUWU UTARA
73.24	KAB. LUWU TIMUR
73.26	KAB. TORAJA UTARA
73.71	KOTA MAKASSAR
73.72	KOTA PARE PARE
73.73	KOTA PALOPO
74.04	KAB. BUTON
74.04	KAB. BUTON
74.04	KAB. BUTON
74.03	KAB. MUNA
74.03	KAB. MUNA
74.02	KAB. KONAWE
74.02	KAB. KONAWE
74.01	KAB. KOLAKA
74.01	KAB. KOLAKA
74.05	KAB. KONAWE SELATAN
74.06	KAB. BOMBANA
74.07	KAB. WAKATOBI
74.08	KAB. KOLAKA UTARA
74.10	KAB. BUTON UTARA
74.09	KAB. KONAWE UTARA
74.11	KAB. KOLAKA TIMUR
74.11	KAB. KOLAKA TIMUR
74.12	KAB. KONAWE KEPULAUAN
74.12	KAB. KONAWE KEPULAUAN
74.13	KAB. MUNA BARAT
74.13	KAB. MUNA BARAT
74.14	KAB. BUTON TENGAH
74.14	KAB. BUTON TENGAH
74.14	KAB. BUTON TENGAH
74.15	KAB. BUTON SELATAN
74.15	KAB. BUTON SELATAN
74.15	KAB. BUTON SELATAN
74.71	KOTA KENDARI
74.72	KOTA BAU BAU
82.01	KAB. HALMAHERA BARAT
82.02	KAB. HALMAHERA TENGAH
82.05	KAB. KEPULAUAN SULA
82.05	KAB. KEPULAUAN SULA
82.04	KAB. HALMAHERA SELATAN
82.03	KAB. HALMAHERA UTARA
82.06	KAB. HALMAHERA TIMUR
82.07	KAB. PULAU MOROTAI
82.08	KAB. PULAU TALIABU
82.08	KAB. PULAU TALIABU
82.71	KOTA TERNATE
82.72	KOTA TIDORE KEPULAUAN
91.01	KAB. MERAUKE
91.02	KAB. JAYAWIJAYA
91.03	KAB. JAYAPURA
81.03	KAB MALUKU TENGGARA BARAT
91.04	KAB. NABIRE
81.02	KAB. MALUKU TENGGARA
91.05	KAB. KEPULAUAN YAPEN
12.13.15	BATAHAN
81.01	KAB. MALUKU TENGAH
91.06	KAB. BIAK NUMFOR
12.13.22	SINUNUKAN
81.04	KAB. BURU
91.08	KAB. PANIAI
81.07	KAB. KEPULAUAN ARU
12.13.13	BATANG NATAL
91.07	KAB. PUNCAK JAYA
81.06	KAB. SERAM BAGIAN BARAT
12.13.14	LINGGA BAYU
91.09	KAB. MIMIKA
81.05	KAB. SERAM BAGIAN TIMUR
12.13.18	RANTO BAEK
91.16	KAB. BOVEN DIGOEL
12.13.08	KOTANOPAN
81.08	KAB. MALUKU BARAT DAYA
91.17	KAB. MAPPI
12.13.11	ULU PUNGKUT
81.09	KAB. BURU SELATAN
91.18	KAB. ASMAT
12.13.10	TAMBANGAN
81.71	KOTA AMBON
91.13	KAB. YAHUKIMO
92.03	KAB. FAK FAK
12.13.09	LEMBAH SORIK MARAPI
81.72	KOTA TUAL
91.12	KAB PEGUNUNGAN BINTANG
92.08	KAB. KAIMANA
12.13.20	PUNCAK SORIK MARAPI
91.14	KAB. TOLIKARA
92.07	KAB. TELUK WONDAMA
12.13.12	MUARA SIPONGI
91.10	KAB. SARMI
92.06	KAB. TELUK BINTUNI
12.13.21	PAKANTAN
92.02	KAB. MANOKWARI
91.11	KAB. KEEROM
12.13.01	PANYABUNGAN
91.15	KAB. WAROPEN
92.02	KAB. MANOKWARI
12.13.04	PANYABUNGAN SELATAN
92.02	KAB. MANOKWARI
91.19	KAB. SUPIORI
12.13.05	PANYABUNGAN BARAT
92.04	KAB. SORONG SELATAN
91.20	KAB. MAMBERAMO RAYA
12.13.02	PANYABUNGAN UTARA
91.24	KAB. NDUGA
92.01	KAB. SORONG
12.13.03	PANYABUNGAN TIMUR
91.23	KAB. LANNY JAYA
92.05	KAB. RAJA AMPAT
12.13.19	HUTA BARGOT
91.21	KAB. MAMBERAMO TENGAH
92.09	KAB. TAMBRAUW
12.13.16	NATAL
91.22	KAB. YALIMO
92.10	KAB. MAYBRAT
12.13.17	MUARA BATANG GADIS
91.25	KAB. PUNCAK
92.11	KAB. MANOKWARI SELATAN
12.13.06	SIABU
91.26	KAB. DOGIYAI
92.11	KAB. MANOKWARI SELATAN
12.13.07	BUKIT MALINTANG
92.11	KAB. MANOKWARI SELATAN
91.27	KAB. INTAN JAYA
12.13.23	NAGA JUANG
92.12	KAB. PEGUNUNGAN ARFAK
91.28	KAB. DEIYAI
92.12	KAB. PEGUNUNGAN ARFAK
91.71	KOTA JAYAPURA
92.12	KAB. PEGUNUNGAN ARFAK
92.71	KOTA SORONG
12.04.10	IDANOGAWO
12.04.11	BAWOLATO
12.04.27	ULUGAWO
12.04.06	GIDO
12.04.35	SOGAE'ADU
12.04.28	MA'U
12.04.29	SOMOLO-MOLO
12.04.05	HILIDUHO
12.04.20	HILISERANGKAI
12.04.21	BOTOMUZOI
12.01.04	PINANGSORI
12.01.15	BADIRI
12.01.08	SIBABANGUN
12.01.19	LUMUT
12.01.18	SUKA BANGUN
12.01.03	PANDAN
12.01.14	TUKKA
12.01.20	SARUDIK
12.01.07	TAPIAN NAULI
12.01.13	SITAHUIS
12.01.06	KOLANG
12.01.02	SORKAM
12.01.10	SORKAM BARAT
12.01.16	PASARIBU TOBING
12.01.01	BARUS
12.01.09	SOSORGADONG
12.01.12	ANDAM DEWI
12.01.17	BARUS UTARA
12.01.05	MANDUAMAS
12.01.11	SIRANDORUNG
12.03.07	BATANG ANGKOLA
12.02.11	PARMONANGAN
12.03.21	SAYUR MATINGGI
12.02.03	ADIAN KOTING
12.03.30	TANO TOMBANGAN ANGKOLA
12.02.04	SIPOHOLON
12.03.03	ANGKOLA TIMUR
12.02.01	TARUTUNG
12.03.06	ANGKOLA SELATAN
12.02.02	SIATAS BARITA
12.03.01	ANGKOLA BARAT
12.02.05	PAHAE JULU
12.03.31	ANGKOLA SANGKUNUR
12.02.06	PAHAE JAE
12.03.02	BATANG TORU
12.02.08	PURBA TUA
12.03.20	MARANCAR
12.02.07	SIMANGUMBAN
12.03.29	MUARA BATANG TORU
12.02.13	PANGARIBUAN
12.03.04	SIPIROK
12.02.14	GAROGA
12.03.14	ARSE
12.02.12	SIPAHUTAR
12.03.05	SAIPAR DOLOK HOLE
12.02.09	SIBORONG-BORONG
12.03.22	AEK BILAH
12.02.10	PAGARAN
12.02.15	MUARA
12.12.01	BALIGE
12.12.22	TAMPAHAN
12.12.02	LAGUBOTI
12.12.04	HABINSARAN
12.12.06	BORBOR
12.12.21	NASSAU
12.12.03	SILAEN
12.12.19	SIGUMPAR
12.12.07	PORSEA
12.12.05	PINTU POHAN MERANTI
12.12.20	SIANTAR NARUMONDA
12.12.24	PARMAKSIAN
12.12.09	LUMBAN JULU
12.12.10	ULUAN
12.12.08	AJIBATA
12.12.23	BONATUA LUNASI
12.10.09	BILAH HULU
12.11.01	SIDIKALANG
12.09.17	BANDAR PASIR MANDOGE
12.11.13	BERAMPU
12.10.14	PANGKATAN
12.09.15	BANDAR PULAU
12.10.07	BILAH BARAT
12.11.15	SITINJO
12.09.21	AEK SONGSONGAN
12.10.08	BILAH HILIR
12.11.10	PARBULUAN
12.09.22	RAHUNIG
12.10.20	PANAI HULU
12.11.02	SUMBUL
12.09.14	PULAU RAKYAT
12.10.18	PANAI TENGAH
12.11.14	SILAHISABUNGAN
12.09.18	AEK KUASAN
12.11.05	SILIMA PUNGGA PUNGGA
12.10.19	PANAI HILIR
12.09.32	AEK LEDONG
12.10.02	RANTAU SELATAN
12.11.11	LAE PARIRA
12.09.11	SEI KEPAYANG
12.11.04	SIEMPAT NEMPU
12.10.01	RANTAU UTARA
12.09.24	SEI KEPAYANG BARAT
12.11.07	SIEMPAT NEMPU HULU
12.09.25	SEI KEPAYANG TIMUR
12.11.08	SIEMPAT NEMPU HILIR
12.09.10	TANJUNG BALAI
12.11.03	TIGALINGGA
12.09.12	SIMPANG EMPAT
12.11.12	GUNUNG SITEMBER
12.09.31	TELUK DALAM
12.11.09	PEGAGAN HILIR
12.09.13	AIR BATU
12.11.06	TANAH PINEM
12.09.23	SEI DADAP
12.09.16	BUNTU PANE
12.09.26	TINGGI RAJA
12.09.27	SETIA JANJI
12.09.08	MERANTI
12.09.30	PULO BANDRING
12.09.29	RAWANG PANCA ARGA
12.09.09	AIR JOMAN
12.09.28	SILAU LAUT
12.09.19	KOTA KISARAN BARAT
12.09.20	KOTA KISARAN TIMUR
12.08.25	SILIMAKUTA
12.05.01	BAHOROK
12.08.31	PAMATANG SILIMA HUTA
12.05.21	SIRAPIT
12.08.14	PURBA
12.05.02	SALAPIAN
12.08.15	HARANGGAOL HORISON
12.05.22	KUTAMBARU
12.08.09	SIDAMANIK
12.08.10	PEMATANG SIDAMANIK
12.05.04	SEI BINGEI
12.05.03	KUALA
12.08.16	GIRSANG SIPANGAN BOLON
12.14.04	HIBALA
12.08.11	TANAH JAWA
12.05.06	SELESAI
12.14.31	TANAH MASA
12.08.12	HATONDUHAN
12.05.05	BINJAI
12.14.05	PULAU-PULAU BATU
12.05.07	STABAT
12.08.13	DOLOK PANRIBUAN
12.14.16	PULAU-PULAU BATU TIMUR
12.05.08	WAMPU
12.07.01	GUNUNG MERIAH
12.08.06	JORLANG HATARAN
12.14.28	SIMUK
12.07.20	STM HULU
12.05.19	BATANG SERANGAN
12.08.04	PANEI
12.14.29	PULAU-PULAU BATU BARAT
12.05.20	SAWIT SEBERANG
12.08.05	PANOMBEIAN PANE
12.07.03	SIBOLANGIT
12.14.30	PULAU-PULAU BATU UTARA
12.07.04	KUTALIMBARU
12.05.12	PADANG TUALANG
12.08.29	RAYA
12.14.06	TELUK DALAM
12.07.05	PANCUR BATU
12.05.10	HINAI
12.08.32	DOLOG MASAGAL
12.14.18	FANAYAMA
12.06.10	MARDINGDING
12.08.26	DOLOK SILAU
12.05.09	SECANGGANG
12.07.06	NAMORAMBE
12.14.12	TOMA
12.06.09	LAUBALENG
12.05.11	TANJUNG PURA
12.08.27	SILOU KAHEAN
12.07.07	SIBIRU-BIRU
12.14.10	MANIAMOLO
12.06.08	TIGABINANGA
12.08.07	RAYA KAHEAN
12.05.13	GEBANG
12.14.13	MAZINO
12.07.08	STM HILIR
12.06.07	JUHAR
12.08.28	TAPIAN DOLOK
12.07.09	BANGUN PURBA
12.05.14	BABALAN
12.14.32	LUAHAGUNDRE MANIAMOLO
12.06.06	MUNTE
12.08.17	DOLOK BATU NANGGAR
12.05.17	SEI LEPAN
12.07.19	GALANG
12.14.33	ONOLALU
12.06.13	KUTABULUH
12.08.01	SIANTAR
12.05.18	BERANDAN BARAT
12.07.02	TANJUNG MORAWA
12.14.07	AMANDRAYA
12.08.02	GUNUNG MALELA
12.06.11	PAYUNG
12.05.16	BESITANG
12.07.21	PATUMBAK
12.14.15	ARAMO
12.06.17	TIGANDERKET
12.08.03	GUNUNG MALIGAS
12.05.15	PANGKALAN SUSU
12.14.24	ULUSUSUA
12.07.22	DELI TUA
12.06.12	SIMPANG EMPAT
12.08.18	HUTA BAYU RAJA
12.14.03	LAHUSA
12.05.23	PEMATANG JAYA
12.07.23	SUNGGAL
12.06.16	NAMAN TERAN
12.08.19	JAWA MARAJA BAH JAMBI
12.14.25	SIDUA'ORI
12.07.24	HAMPARAN PERAK
12.06.15	MERDEKA
12.08.21	PEMATANG BANDAR
12.14.26	SOMAMBAWA
12.07.25	LABUHAN DELI
12.08.22	BANDAR HULUAN
12.06.01	KABANJAHE
12.14.02	GOMO
12.07.26	PERCUT SEI TUAN
12.08.23	BANDAR
12.06.02	BERASTAGI
12.14.09	SUSUA
12.07.27	BATANG KUIS
12.08.24	BANDAR MASILAM
12.06.04	TIGAPANAH
12.14.17	MAZO
12.07.32	PANTAI LABU
12.06.14	DOLAT RAYAT
12.08.08	BOSAR MALIGAS
12.14.14	UMBUNASI
12.07.33	BERINGIN
12.06.05	MEREK
12.08.30	UJUNG PADANG
12.14.35	IDANOTAE
12.06.03	BARUSJAHE
12.07.28	LUBUK PAKAM
12.14.34	ULU IDANOTAE
